rank,title,url,score,votes,release_year,scraped_at
68,Best Medicine,https://www.imdb.com/title/tt36885662/,6.7,6308,2026,2026-09-02T00:03:03-07:00
69,Dutton Ranch,https://www.imdb.com/title/tt34991493/,8.2,24749,2026,2026-09-02T00:03:03-07:00
70,MobLand,https://www.imdb.com/title/tt31510819/,8.3,122258,2025,2026-09-02T00:03:03-07:00
71,Person of Interest,https://www.imdb.com/title/tt1839578/,8.5,214921,2011,2026-09-02T00:03:03-07:00
72,American Horror Story,https://www.imdb.com/title/tt1844624/,7.9,364287,2011,2026-09-02T00:03:03-07:00
73,Friends,https://www.imdb.com/title/tt0108778/,8.8,1205976,1994,2026-09-02T00:03:03-07:00
74,Grey's Anatomy,https://www.imdb.com/title/tt0413573/,7.6,377442,2005,2026-09-02T00:03:03-07:00
75,A Knight of the Seven Kingdoms,https://www.imdb.com/title/tt27497448/,8.6,282002,2026,2026-09-02T00:03:03-07:00
76,Harry Potter,https://www.imdb.com/title/tt13918446/,,0,2026,2026-09-02T00:03:03-07:00
77,Succession,https://www.imdb.com/title/tt7660850/,8.8,366236,2018,2026-09-02T00:03:03-07:00
78,Euphoria,https://www.imdb.com/title/tt8772296/,8.1,323828,2019,2026-09-02T00:03:03-07:00
79,The Westies,https://www.imdb.com/title/tt31849235/,7.2,2692,2026,2026-09-02T00:03:03-07:00
80,The Big Bang Theory,https://www.imdb.com/title/tt0898266/,8.1,945214,2007,2026-09-02T00:03:03-07:00
81,Cape Fear,https://www.imdb.com/title/tt34675596/,6.7,22102,2026,2026-09-02T00:03:03-07:00
82,Bookish,https://www.imdb.com/title/tt32066226/,6.9,5078,2025,2026-09-02T00:03:03-07:00
83,Paradise,https://www.imdb.com/title/tt27444205/,7.9,88436,2025,2026-09-02T00:03:03-07:00
84,Bleach,https://www.imdb.com/title/tt0434665/,8.3,98399,2004,2026-09-02T00:03:03-07:00
85,The Punisher,https://www.imdb.com/title/tt5675620/,8.4,313406,2017,2026-09-02T00:03:03-07:00
86,IT,https://www.imdb.com/title/tt0099864/,6.8,154836,1990,2026-09-02T00:03:03-07:00
87,House,https://www.imdb.com/title/tt0412142/,8.7,599756,2004,2026-09-02T00:03:03-07:00
88,Shrinking,https://www.imdb.com/title/tt15677150/,8.2,130221,2023,2026-09-02T00:03:03-07:00
89,Fargo,https://www.imdb.com/title/tt2802850/,8.8,474441,2014,2026-09-02T00:03:03-07:00
90,ER,https://www.imdb.com/title/tt0108757/,7.9,80194,1994,2026-09-02T00:03:03-07:00
91,Suits,https://www.imdb.com/title/tt1632701/,8.4,548708,2011,2026-09-02T00:03:03-07:00
92,Operation Safed Sagar,https://www.imdb.com/title/tt36643714/,8.6,6361,2026,2026-09-02T00:03:03-07:00
93,Legends,https://www.imdb.com/title/tt33265765/,7.8,28220,2026,2026-09-02T00:03:03-07:00
94,It: Welcome to Derry,https://www.imdb.com/title/tt19244304/,7.9,117996,2025,2026-09-02T00:03:03-07:00
95,Pluribus,https://www.imdb.com/title/tt22202452/,7.9,171837,2025,2026-09-02T00:03:03-07:00
96,Gilmore Girls,https://www.imdb.com/title/tt0238784/,8.2,176658,2000,2026-09-02T00:03:03-07:00
97,The X-Files,https://www.imdb.com/title/tt0106179/,8.6,276137,1993,2026-09-02T00:03:03-07:00
98,Ted,https://www.imdb.com/title/tt14824792/,7.9,48576,2024,2026-09-02T00:03:03-07:00
99,Modern Family,https://www.imdb.com/title/tt1442437/,8.5,546472,2009,2026-09-02T00:03:03-07:00
100,Lost,https://www.imdb.com/title/tt0411008/,8.3,680831,2004,2026-09-02T00:03:03-07:00
