rank,title,url,score,votes,release_year,scraped_at
45,X-Men '97,https://www.imdb.com/title/tt16026746/,8.7,56938,2024,2026-08-05T00:03:03-07:00
46,"Life, Larry and the Pursuit of Unhappiness: an Almost History of America",https://www.imdb.com/title/tt37543147/,6.6,3524,2026,2026-08-05T00:03:03-07:00
47,Agent Kim Reactivated,https://www.imdb.com/title/tt42127457/,7.7,6171,2026,2026-08-05T00:03:03-07:00
48,Musafir Cafe,https://www.imdb.com/title/tt39665097/,7.7,3843,2026,2026-08-05T00:03:03-07:00
49,Neuromancer,https://www.imdb.com/title/tt31512174/,,0,2027,2026-08-05T00:03:03-07:00
50,Heroes,https://www.imdb.com/title/tt0813715/,7.5,262868,2006,2026-08-05T00:03:03-07:00
51,Euphoria,https://www.imdb.com/title/tt8772296/,8.1,320733,2019,2026-08-05T00:03:03-07:00
52,Attack on Titan,https://www.imdb.com/title/tt2560140/,9.1,735414,2013,2026-08-05T00:03:03-07:00
53,Better Call Saul,https://www.imdb.com/title/tt3032476/,9.0,852816,2015,2026-08-05T00:03:03-07:00
54,The Odyssey,https://www.imdb.com/title/tt0118414/,7.1,20860,1997,2026-08-05T00:03:03-07:00
55,Yellowstone,https://www.imdb.com/title/tt4236770/,8.6,318003,2018,2026-08-05T00:03:03-07:00
56,Spider-Noir,https://www.imdb.com/title/tt30460310/,7.7,62214,2026,2026-08-05T00:03:03-07:00
57,Severance,https://www.imdb.com/title/tt11280740/,8.6,399612,2022,2026-08-05T00:03:03-07:00
58,The Agency,https://www.imdb.com/title/tt26656917/,7.5,33595,2024,2026-08-05T00:03:03-07:00
59,A Knight of the Seven Kingdoms,https://www.imdb.com/title/tt27497448/,8.6,272850,2026,2026-08-05T00:03:03-07:00
60,The Wire,https://www.imdb.com/title/tt0306414/,9.3,435822,2002,2026-08-05T00:03:03-07:00
61,Happy Days,https://www.imdb.com/title/tt0070992/,7.4,23290,1974,2026-08-05T00:03:03-07:00
62,Law & Order: Special Victims Unit,https://www.imdb.com/title/tt0203259/,8.1,146340,1999,2026-08-05T00:03:03-07:00
63,Person of Interest,https://www.imdb.com/title/tt1839578/,8.5,213256,2011,2026-08-05T00:03:03-07:00
64,Landman,https://www.imdb.com/title/tt14186672/,8.2,113044,2024,2026-08-05T00:03:03-07:00
65,The Big Bang Theory,https://www.imdb.com/title/tt0898266/,8.1,942428,2007,2026-08-05T00:03:03-07:00
66,Dexter,https://www.imdb.com/title/tt0773262/,8.6,947527,2006,2026-08-05T00:03:03-07:00
67,True Detective,https://www.imdb.com/title/tt2356777/,8.8,763715,2014,2026-08-05T00:03:03-07:00
68,The Westies,https://www.imdb.com/title/tt31849235/,7.0,1281,2026,2026-08-05T00:03:03-07:00
69,Interview with the Vampire,https://www.imdb.com/title/tt3960394/,7.6,43515,2022,2026-08-05T00:03:03-07:00
70,Beef,https://www.imdb.com/title/tt14403178/,8.0,177786,2023,2026-08-05T00:03:03-07:00
71,The Rapture,https://www.imdb.com/title/tt30495330/,6.0,439,2026,2026-08-05T00:03:03-07:00
72,The Boroughs,https://www.imdb.com/title/tt27557289/,7.2,36731,2026,2026-08-05T00:03:03-07:00
73,The White Lotus,https://www.imdb.com/title/tt13406094/,8.0,330557,2021,2026-08-05T00:03:03-07:00
74,Daredevil: Born Again,https://www.imdb.com/title/tt18923754/,8.1,113306,2025,2026-08-05T00:03:03-07:00
75,Ann Droid,https://www.imdb.com/title/tt37788031/,7.7,2443,2026,2026-08-05T00:03:03-07:00
76,Fightland,https://www.imdb.com/title/tt24512262/,4.8,186,2026,2026-08-05T00:03:03-07:00
77,Friends,https://www.imdb.com/title/tt0108778/,8.8,1201500,1994,2026-08-05T00:03:03-07:00
78,Slow Horses,https://www.imdb.com/title/tt5875444/,8.3,151542,2022,2026-08-05T00:03:03-07:00
79,Maximum Pleasure Guaranteed,https://www.imdb.com/title/tt35946742/,7.4,7972,2026,2026-08-05T00:03:03-07:00
80,Avatar: The Last Airbender,https://www.imdb.com/title/tt0417299/,9.3,451024,2005,2026-08-05T00:03:03-07:00
81,Legends,https://www.imdb.com/title/tt33265765/,7.8,25488,2026,2026-08-05T00:03:03-07:00
82,Carrie,https://www.imdb.com/title/tt11540908/,,0,2026,2026-08-05T00:03:03-07:00
83,Black Mirror,https://www.imdb.com/title/tt2085059/,8.7,744431,2011,2026-08-05T00:03:03-07:00
84,ER,https://www.imdb.com/title/tt0108757/,7.9,79690,1994,2026-08-05T00:03:03-07:00
85,Daredevil,https://www.imdb.com/title/tt3322312/,8.6,537823,2015,2026-08-05T00:03:03-07:00
86,One Piece,https://www.imdb.com/title/tt0388629/,9.0,361238,1999,2026-08-05T00:03:03-07:00
87,Succession,https://www.imdb.com/title/tt7660850/,8.8,363055,2018,2026-08-05T00:03:03-07:00
88,Gone,https://www.imdb.com/title/tt39019156/,7.0,4308,2026,2026-08-05T00:03:03-07:00
89,Grey's Anatomy,https://www.imdb.com/title/tt0413573/,7.6,376317,2005,2026-08-05T00:03:03-07:00
90,Your Friends & Neighbors,https://www.imdb.com/title/tt30459041/,7.7,64363,2025,2026-08-05T00:03:03-07:00
91,The Crow Girl,https://www.imdb.com/title/tt30063915/,6.8,5114,2025,2026-08-05T00:03:03-07:00
92,Dark Matter,https://www.imdb.com/title/tt19231492/,7.6,76238,2024,2026-08-05T00:03:03-07:00
93,Elle,https://www.imdb.com/title/tt32020831/,6.9,7042,2026,2026-08-05T00:03:03-07:00
94,Paradise,https://www.imdb.com/title/tt27444205/,7.9,86368,2025,2026-08-05T00:03:03-07:00
95,The Outsider,https://www.imdb.com/title/tt8550800/,7.6,117971,2020,2026-08-05T00:03:03-07:00
96,MobLand,https://www.imdb.com/title/tt31510819/,8.3,119815,2025,2026-08-05T00:03:03-07:00
97,Blade Runner 2099,https://www.imdb.com/title/tt18224594/,,0,2026,2026-08-05T00:03:03-07:00
98,My Daughter's Father,https://www.imdb.com/title/tt39390494/,5.9,381,2026,2026-08-05T00:03:03-07:00
99,The East Palace,https://www.imdb.com/title/tt35051401/,7.4,3839,2026,2026-08-05T00:03:03-07:00
100,Shameless,https://www.imdb.com/title/tt1586680/,8.5,336358,2011,2026-08-05T00:03:03-07:00
